trade_date,symbol,bhavcopy_symbol,isin,company
2016-01-12,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2016-01-12,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2016-01-12,LUPIN,LUPIN,INE326A01037,
2016-01-12,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2016-01-12,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2016-01-12,NTPC,NTPC,INE733E01010,NTPC Ltd.
2016-01-12,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2016-01-12,PNB,PNB,INE160A01022,
2016-01-12,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2016-01-12,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2016-01-12,SBIN,SBIN,INE062A01020,State Bank of India
2016-01-12,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2016-01-12,TATAPOWER,TATAPOWER,INE245A01021,
2016-01-12,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2016-01-12,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2016-01-12,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2016-01-12,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2016-01-12,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2016-01-12,VEDL,VEDL,INE205A01025,
2016-01-12,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2016-01-12,YESBANK,YESBANK,INE528G01019,
2016-01-12,ZEEL,ZEEL,INE256A01028,
2016-01-13,ACC,ACC,INE012A01025,
2016-01-13,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2016-01-13,AMBUJACEM,AMBUJACEM,INE079A01024,
2016-01-13,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2016-01-13,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2016-01-13,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2016-01-13,BANKBARODA,BANKBARODA,INE028A01039,
2016-01-13,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2016-01-13,BHEL,BHEL,INE257A01026,
2016-01-13,BOSCHLTD,BOSCHLTD,INE323A01026,
2016-01-13,BPCL,BPCL,INE029A01011,
2016-01-13,CAIRN,CAIRN,INE910H01017,
2016-01-13,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2016-01-13,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2016-01-13,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2016-01-13,GAIL,GAIL,INE129A01019,
2016-01-13,GRASIM,GRASIM,INE047A01013,Grasim Industries Ltd.
2016-01-13,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2016-01-13,HDFC,HDFC,INE001A01036,
2016-01-13,HDFCBANK,HDFCBANK,INE040A01026,HDFC Bank Ltd.
2016-01-13,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2016-01-13,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2016-01-13,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2016-01-13,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2016-01-13,IDEA,IDEA,INE669E01016,
2016-01-13,INDUSINDBK,INDUSINDBK,INE095A01012,
2016-01-13,INFY,INFY,INE009A01021,Infosys Ltd.
2016-01-13,ITC,ITC,INE154A01025,ITC Ltd.
2016-01-13,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2016-01-13,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2016-01-13,LUPIN,LUPIN,INE326A01037,
2016-01-13,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2016-01-13,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2016-01-13,NTPC,NTPC,INE733E01010,NTPC Ltd.
2016-01-13,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2016-01-13,PNB,PNB,INE160A01022,
2016-01-13,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2016-01-13,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2016-01-13,SBIN,SBIN,INE062A01020,State Bank of India
2016-01-13,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2016-01-13,TATAPOWER,TATAPOWER,INE245A01021,
2016-01-13,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2016-01-13,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2016-01-13,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2016-01-13,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2016-01-13,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2016-01-13,VEDL,VEDL,INE205A01025,
2016-01-13,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2016-01-13,YESBANK,YESBANK,INE528G01019,
2016-01-13,ZEEL,ZEEL,INE256A01028,
2016-01-14,ACC,ACC,INE012A01025,
2016-01-14,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2016-01-14,AMBUJACEM,AMBUJACEM,INE079A01024,
2016-01-14,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2016-01-14,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2016-01-14,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2016-01-14,BANKBARODA,BANKBARODA,INE028A01039,
2016-01-14,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2016-01-14,BHEL,BHEL,INE257A01026,
2016-01-14,BOSCHLTD,BOSCHLTD,INE323A01026,
2016-01-14,BPCL,BPCL,INE029A01011,
2016-01-14,CAIRN,CAIRN,INE910H01017,
2016-01-14,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2016-01-14,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2016-01-14,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2016-01-14,GAIL,GAIL,INE129A01019,
2016-01-14,GRASIM,GRASIM,INE047A01013,Grasim Industries Ltd.
2016-01-14,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2016-01-14,HDFC,HDFC,INE001A01036,
2016-01-14,HDFCBANK,HDFCBANK,INE040A01026,HDFC Bank Ltd.
2016-01-14,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2016-01-14,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2016-01-14,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2016-01-14,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2016-01-14,IDEA,IDEA,INE669E01016,
2016-01-14,INDUSINDBK,INDUSINDBK,INE095A01012,
2016-01-14,INFY,INFY,INE009A01021,Infosys Ltd.
2016-01-14,ITC,ITC,INE154A01025,ITC Ltd.
2016-01-14,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2016-01-14,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2016-01-14,LUPIN,LUPIN,INE326A01037,
2016-01-14,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2016-01-14,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2016-01-14,NTPC,NTPC,INE733E01010,NTPC Ltd.
2016-01-14,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2016-01-14,PNB,PNB,INE160A01022,
2016-01-14,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2016-01-14,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2016-01-14,SBIN,SBIN,INE062A01020,State Bank of India
2016-01-14,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2016-01-14,TATAPOWER,TATAPOWER,INE245A01021,
2016-01-14,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2016-01-14,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2016-01-14,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2016-01-14,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2016-01-14,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2016-01-14,VEDL,VEDL,INE205A01025,
2016-01-14,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2016-01-14,YESBANK,YESBANK,INE528G01019,
2016-01-14,ZEEL,ZEEL,INE256A01028,
2016-01-15,ACC,ACC,INE012A01025,
2016-01-15,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2016-01-15,AMBUJACEM,AMBUJACEM,INE079A01024,
2016-01-15,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2016-01-15,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2016-01-15,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2016-01-15,BANKBARODA,BANKBARODA,INE028A01039,
2016-01-15,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2016-01-15,BHEL,BHEL,INE257A01026,
2016-01-15,BOSCHLTD,BOSCHLTD,INE323A01026,
2016-01-15,BPCL,BPCL,INE029A01011,
2016-01-15,CAIRN,CAIRN,INE910H01017,
2016-01-15,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2016-01-15,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2016-01-15,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2016-01-15,GAIL,GAIL,INE129A01019,
2016-01-15,GRASIM,GRASIM,INE047A01013,Grasim Industries Ltd.
2016-01-15,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2016-01-15,HDFC,HDFC,INE001A01036,
2016-01-15,HDFCBANK,HDFCBANK,INE040A01026,HDFC Bank Ltd.
2016-01-15,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2016-01-15,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2016-01-15,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2016-01-15,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2016-01-15,IDEA,IDEA,INE669E01016,
2016-01-15,INDUSINDBK,INDUSINDBK,INE095A01012,
2016-01-15,INFY,INFY,INE009A01021,Infosys Ltd.
2016-01-15,ITC,ITC,INE154A01025,ITC Ltd.
2016-01-15,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2016-01-15,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2016-01-15,LUPIN,LUPIN,INE326A01037,
2016-01-15,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2016-01-15,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2016-01-15,NTPC,NTPC,INE733E01010,NTPC Ltd.
2016-01-15,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2016-01-15,PNB,PNB,INE160A01022,
2016-01-15,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2016-01-15,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2016-01-15,SBIN,SBIN,INE062A01020,State Bank of India
2016-01-15,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2016-01-15,TATAPOWER,TATAPOWER,INE245A01021,
2016-01-15,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2016-01-15,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2016-01-15,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2016-01-15,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2016-01-15,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2016-01-15,VEDL,VEDL,INE205A01025,
2016-01-15,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2016-01-15,YESBANK,YESBANK,INE528G01019,
2016-01-15,ZEEL,ZEEL,INE256A01028,
2016-01-18,ACC,ACC,INE012A01025,
2016-01-18,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2016-01-18,AMBUJACEM,AMBUJACEM,INE079A01024,
2016-01-18,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2016-01-18,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2016-01-18,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2016-01-18,BANKBARODA,BANKBARODA,INE028A01039,
2016-01-18,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2016-01-18,BHEL,BHEL,INE257A01026,
2016-01-18,BOSCHLTD,BOSCHLTD,INE323A01026,
2016-01-18,BPCL,BPCL,INE029A01011,
2016-01-18,CAIRN,CAIRN,INE910H01017,
2016-01-18,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2016-01-18,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2016-01-18,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2016-01-18,GAIL,GAIL,INE129A01019,
2016-01-18,GRASIM,GRASIM,INE047A01013,Grasim Industries Ltd.
2016-01-18,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2016-01-18,HDFC,HDFC,INE001A01036,
2016-01-18,HDFCBANK,HDFCBANK,INE040A01026,HDFC Bank Ltd.
2016-01-18,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2016-01-18,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2016-01-18,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2016-01-18,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2016-01-18,IDEA,IDEA,INE669E01016,
2016-01-18,INDUSINDBK,INDUSINDBK,INE095A01012,
2016-01-18,INFY,INFY,INE009A01021,Infosys Ltd.
2016-01-18,ITC,ITC,INE154A01025,ITC Ltd.
2016-01-18,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2016-01-18,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2016-01-18,LUPIN,LUPIN,INE326A01037,
2016-01-18,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2016-01-18,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2016-01-18,NTPC,NTPC,INE733E01010,NTPC Ltd.
2016-01-18,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2016-01-18,PNB,PNB,INE160A01022,
2016-01-18,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2016-01-18,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2016-01-18,SBIN,SBIN,INE062A01020,State Bank of India
2016-01-18,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2016-01-18,TATAPOWER,TATAPOWER,INE245A01021,
2016-01-18,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2016-01-18,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2016-01-18,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2016-01-18,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2016-01-18,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2016-01-18,VEDL,VEDL,INE205A01025,
2016-01-18,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2016-01-18,YESBANK,YESBANK,INE528G01019,
2016-01-18,ZEEL,ZEEL,INE256A01028,
2016-01-19,ACC,ACC,INE012A01025,
2016-01-19,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2016-01-19,AMBUJACEM,AMBUJACEM,INE079A01024,
2016-01-19,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2016-01-19,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2016-01-19,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2016-01-19,BANKBARODA,BANKBARODA,INE028A01039,
2016-01-19,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2016-01-19,BHEL,BHEL,INE257A01026,
2016-01-19,BOSCHLTD,BOSCHLTD,INE323A01026,
2016-01-19,BPCL,BPCL,INE029A01011,
2016-01-19,CAIRN,CAIRN,INE910H01017,
2016-01-19,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2016-01-19,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2016-01-19,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2016-01-19,GAIL,GAIL,INE129A01019,
2016-01-19,GRASIM,GRASIM,INE047A01013,Grasim Industries Ltd.
2016-01-19,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2016-01-19,HDFC,HDFC,INE001A01036,
2016-01-19,HDFCBANK,HDFCBANK,INE040A01026,HDFC Bank Ltd.
2016-01-19,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2016-01-19,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2016-01-19,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2016-01-19,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2016-01-19,IDEA,IDEA,INE669E01016,
2016-01-19,INDUSINDBK,INDUSINDBK,INE095A01012,
2016-01-19,INFY,INFY,INE009A01021,Infosys Ltd.
2016-01-19,ITC,ITC,INE154A01025,ITC Ltd.
2016-01-19,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2016-01-19,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2016-01-19,LUPIN,LUPIN,INE326A01037,
2016-01-19,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2016-01-19,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2016-01-19,NTPC,NTPC,INE733E01010,NTPC Ltd.
2016-01-19,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2016-01-19,PNB,PNB,INE160A01022,
2016-01-19,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2016-01-19,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2016-01-19,SBIN,SBIN,INE062A01020,State Bank of India
2016-01-19,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2016-01-19,TATAPOWER,TATAPOWER,INE245A01021,
2016-01-19,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2016-01-19,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2016-01-19,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2016-01-19,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2016-01-19,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2016-01-19,VEDL,VEDL,INE205A01025,
2016-01-19,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2016-01-19,YESBANK,YESBANK,INE528G01019,
2016-01-19,ZEEL,ZEEL,INE256A01028,
2016-01-20,ACC,ACC,INE012A01025,
2016-01-20,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2016-01-20,AMBUJACEM,AMBUJACEM,INE079A01024,
2016-01-20,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2016-01-20,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2016-01-20,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2016-01-20,BANKBARODA,BANKBARODA,INE028A01039,
2016-01-20,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2016-01-20,BHEL,BHEL,INE257A01026,
2016-01-20,BOSCHLTD,BOSCHLTD,INE323A01026,
2016-01-20,BPCL,BPCL,INE029A01011,
2016-01-20,CAIRN,CAIRN,INE910H01017,
2016-01-20,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2016-01-20,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2016-01-20,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2016-01-20,GAIL,GAIL,INE129A01019,
2016-01-20,GRASIM,GRASIM,INE047A01013,Grasim Industries Ltd.
2016-01-20,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2016-01-20,HDFC,HDFC,INE001A01036,
2016-01-20,HDFCBANK,HDFCBANK,INE040A01026,HDFC Bank Ltd.
2016-01-20,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2016-01-20,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2016-01-20,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2016-01-20,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2016-01-20,IDEA,IDEA,INE669E01016,
2016-01-20,INDUSINDBK,INDUSINDBK,INE095A01012,
2016-01-20,INFY,INFY,INE009A01021,Infosys Ltd.
2016-01-20,ITC,ITC,INE154A01025,ITC Ltd.
2016-01-20,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2016-01-20,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2016-01-20,LUPIN,LUPIN,INE326A01037,
2016-01-20,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2016-01-20,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2016-01-20,NTPC,NTPC,INE733E01010,NTPC Ltd.
2016-01-20,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2016-01-20,PNB,PNB,INE160A01022,
2016-01-20,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2016-01-20,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2016-01-20,SBIN,SBIN,INE062A01020,State Bank of India
2016-01-20,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2016-01-20,TATAPOWER,TATAPOWER,INE245A01021,
2016-01-20,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2016-01-20,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2016-01-20,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2016-01-20,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2016-01-20,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2016-01-20,VEDL,VEDL,INE205A01025,
2016-01-20,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2016-01-20,YESBANK,YESBANK,INE528G01019,
2016-01-20,ZEEL,ZEEL,INE256A01028,
2016-01-21,ACC,ACC,INE012A01025,
2016-01-21,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2016-01-21,AMBUJACEM,AMBUJACEM,INE079A01024,
2016-01-21,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2016-01-21,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2016-01-21,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2016-01-21,BANKBARODA,BANKBARODA,INE028A01039,
2016-01-21,BHARTIARTL,BHARTIARTL,INE397D01024,Bharti Airtel Ltd.
2016-01-21,BHEL,BHEL,INE257A01026,
2016-01-21,BOSCHLTD,BOSCHLTD,INE323A01026,
2016-01-21,BPCL,BPCL,INE029A01011,
2016-01-21,CAIRN,CAIRN,INE910H01017,
2016-01-21,CIPLA,CIPLA,INE059A01026,Cipla Ltd.
2016-01-21,COALINDIA,COALINDIA,INE522F01014,Coal India Ltd.
2016-01-21,DRREDDY,DRREDDY,INE089A01023,Dr. Reddy's Laboratories Ltd.
2016-01-21,GAIL,GAIL,INE129A01019,
2016-01-21,GRASIM,GRASIM,INE047A01013,Grasim Industries Ltd.
2016-01-21,HCLTECH,HCLTECH,INE860A01027,HCL Technologies Ltd.
2016-01-21,HDFC,HDFC,INE001A01036,
2016-01-21,HDFCBANK,HDFCBANK,INE040A01026,HDFC Bank Ltd.
2016-01-21,HEROMOTOCO,HEROMOTOCO,INE158A01026,
2016-01-21,HINDALCO,HINDALCO,INE038A01020,Hindalco Industries Ltd.
2016-01-21,HINDUNILVR,HINDUNILVR,INE030A01027,Hindustan Unilever Ltd.
2016-01-21,ICICIBANK,ICICIBANK,INE090A01021,ICICI Bank Ltd.
2016-01-21,IDEA,IDEA,INE669E01016,
2016-01-21,INDUSINDBK,INDUSINDBK,INE095A01012,
2016-01-21,INFY,INFY,INE009A01021,Infosys Ltd.
2016-01-21,ITC,ITC,INE154A01025,ITC Ltd.
2016-01-21,KOTAKBANK,KOTAKBANK,INE237A01028,Kotak Mahindra Bank Ltd.
2016-01-21,LT,LT,INE018A01030,Larsen & Toubro Ltd.
2016-01-21,LUPIN,LUPIN,INE326A01037,
2016-01-21,M&M,M&M,INE101A01026,Mahindra & Mahindra Ltd.
2016-01-21,MARUTI,MARUTI,INE585B01010,Maruti Suzuki India Ltd.
2016-01-21,NTPC,NTPC,INE733E01010,NTPC Ltd.
2016-01-21,ONGC,ONGC,INE213A01029,Oil & Natural Gas Corporation Ltd.
2016-01-21,PNB,PNB,INE160A01022,
2016-01-21,POWERGRID,POWERGRID,INE752E01010,Power Grid Corporation of India Ltd.
2016-01-21,RELIANCE,RELIANCE,INE002A01018,Reliance Industries Ltd.
2016-01-21,SBIN,SBIN,INE062A01020,State Bank of India
2016-01-21,SUNPHARMA,SUNPHARMA,INE044A01036,Sun Pharmaceutical Industries Ltd.
2016-01-21,TATAPOWER,TATAPOWER,INE245A01021,
2016-01-21,TATASTEEL,TATASTEEL,INE081A01012,Tata Steel Ltd.
2016-01-21,TCS,TCS,INE467B01029,Tata Consultancy Services Ltd.
2016-01-21,TECHM,TECHM,INE669C01036,Tech Mahindra Ltd.
2016-01-21,TMPV,TATAMOTORS,INE155A01022,Tata Motors Passenger Vehicles Ltd.
2016-01-21,ULTRACEMCO,ULTRACEMCO,INE481G01011,UltraTech Cement Ltd.
2016-01-21,VEDL,VEDL,INE205A01025,
2016-01-21,WIPRO,WIPRO,INE075A01022,Wipro Ltd.
2016-01-21,YESBANK,YESBANK,INE528G01019,
2016-01-21,ZEEL,ZEEL,INE256A01028,
2016-01-22,ACC,ACC,INE012A01025,
2016-01-22,ADANIPORTS,ADANIPORTS,INE742F01042,Adani Ports and Special Economic Zone Ltd.
2016-01-22,AMBUJACEM,AMBUJACEM,INE079A01024,
2016-01-22,ASIANPAINT,ASIANPAINT,INE021A01026,Asian Paints Ltd.
2016-01-22,AXISBANK,AXISBANK,INE238A01034,Axis Bank Ltd.
2016-01-22,BAJAJ-AUTO,BAJAJ-AUTO,INE917I01010,Bajaj Auto Ltd.
2016-01-22,BANKBARODA,BANKBARODA,INE028A01039,
