date,zero,low,base,high,stress
2025-12-31,60189188.8949126,51904767.262051105,55553004.01252963,52993559.64285661,46049287.24124946
2026-01-01,60342807.04638268,52089496.87663193,55854324.63105245,53153953.31129254,46180537.95466225
2026-01-02,60527643.52819029,52451027.65695967,56229527.17708528,53331938.36216525,46339438.757549345
2026-01-05,60555311.29456428,52490274.717280045,56286189.96475003,53463199.259404026,46455440.758805215
2026-01-06,60051040.5379471,51823439.29020104,55563625.21022673,53613557.13660729,46628920.1852767
2026-01-07,59969260.472056374,51662145.43642603,55319253.00558843,53583692.245577045,46621353.642779626
2026-01-08,59449211.096994504,50941048.15600297,54481087.10084251,53121934.636369884,46205343.63135565
2026-01-09,59382716.16286388,50903168.69897978,54405991.245996386,52973496.409042425,46054138.90104645
2026-01-12,59742710.93357311,51180428.79825368,54814243.831179544,53342870.52286896,46386703.05358818
2026-01-13,59518868.763884604,51002191.885165624,54593313.17598434,53361222.273456596,46398188.1980298
2026-01-14,59750926.035639614,51067831.54571722,54770968.82072592,53440005.306207046,46434947.373794615
2026-01-16,59812598.212241665,51112500.264195636,54822110.21009744,53463242.93614689,46413905.038054034
2026-01-19,59461250.002036005,50818532.15932693,54457777.593864255,53596239.47471348,46542742.59788281
2026-01-20,59160755.17419497,50396318.76253216,53963388.53835239,53363010.70140412,46272465.96229585
2026-01-21,59338107.28851524,50656796.939712994,54273333.28282915,53364000.7106543,46282123.35832414
2026-01-22,59477670.09509945,50849951.690917484,54526203.077301934,53525701.30252076,46441779.78600941
2026-01-23,59378568.5940502,50520075.51619366,54155660.421778165,53303646.62706019,46308047.74539342
2026-01-27,59330215.5871692,50538884.43060925,54121041.94407191,53484337.96220237,46445157.10850026
2026-01-28,59498850.130240686,50923321.497515626,54540601.81755234,53629895.54835138,46518164.11199047
2026-01-29,59449640.7455406,50891510.96146062,54488874.24384911,53547668.89333825,46473762.24879157
2026-01-30,58790606.52300229,50153240.29196647,53719421.71736816,52944941.61002928,46286911.18386397
2026-02-02,58145724.463395044,50178675.15890205,53762457.35091071,52216402.62761397,45513981.57083007
2026-02-03,59512474.194327794,51901195.97374439,55606480.60962048,53176058.471043855,46614400.50634944
2026-02-04,58761782.42727612,51524772.393217824,55299252.0011929,52371333.88265377,46087287.72477392
2026-02-05,58509111.66238607,51298321.91741048,55066232.775720194,52225413.96257755,45974648.22621764
2026-02-06,58388169.399803706,51344134.54641049,55143030.433294624,51777187.16094903,45593304.25539746
2026-02-09,58940158.11941797,51822134.24809709,55644277.80543615,52265245.26180817,46126702.193660915
2026-02-10,59028107.36708908,52096864.760724485,55977152.66494094,52302701.784907594,46283363.857482016
2026-02-11,58694647.61779847,51816080.88158275,55717360.661185525,51873143.67712419,45895571.305334665
2026-02-12,56553647.52586971,49930770.649584375,53819954.53757435,49991917.286618486,44296767.486581475
2026-02-13,55663860.48461759,48848787.036292665,52673621.904728174,49237481.94218261,43513865.56950007
2026-02-16,55886243.683659635,49613064.83561045,53501674.41443227,49407212.622848235,43751314.574773744
2026-02-17,55630915.0380075,49396500.73489608,53269479.480183914,49338264.52755771,43859700.66671176
2026-02-18,55807469.82209523,49547457.178701825,53433972.62258212,49681344.13080057,44113112.511260994
2026-02-19,55370026.28871034,48884842.416015744,52685940.7416458,49522711.876536205,43846803.627608925
2026-02-20,55868131.82879406,49501292.02634049,53346226.04032786,49818995.80083789,43804667.12006126
2026-02-23,55765173.62968687,49600567.3963005,53461984.812566325,49863557.113403514,43883003.79875815
2026-02-24,55901584.98095016,49776774.70668233,53647974.46395134,49862838.89694157,43890073.54033868
2026-02-25,55826027.31934716,49795999.314690694,53650680.10333387,50072489.24674477,44072969.61449539
2026-02-26,55979872.736234665,49769960.71298817,53616069.72206345,50073451.89473102,44052900.07230349
2026-02-27,55539289.12264297,49268149.82467976,53077070.70876677,49509304.971942246,43539111.52449696
2026-03-02,54829754.195427835,48904774.1964346,52675385.75228902,49057900.87442033,43172768.18711698
2026-03-04,53398291.244097404,47633927.017860636,51354812.448371336,47494559.27814657,41855390.071999475
2026-03-05,55175333.49123764,49061756.45333283,52874276.35234463,48737949.092298344,42946546.34312503
2026-03-06,54837701.34995883,48978763.65126109,52795725.53436503,48048181.46275657,42374003.09123176
2026-03-09,53631494.26113267,48075108.53252888,51851601.414689094,46580490.04329381,41136277.26670398
2026-03-10,54422719.5668017,48689416.780549236,52489951.70918159,47439549.03954544,41881177.173222035
2026-03-11,53757747.98449746,48232072.79121698,52000874.78192386,46870744.19250901,41406272.55706892
2026-03-12,53804150.764309175,48495652.81457038,52287879.38295646,46871310.552265674,41406355.918314226
2026-03-13,51654845.406326056,46867514.35064773,50579753.012319945,44691749.91889658,39560724.75702752
2026-03-16,52391664.91925989,47321655.997166544,51055435.98552479,45225652.33965552,39980387.705780186
2026-03-17,53431429.5107221,48175051.08440777,51936870.72849583,46395643.6343516,40975498.45485264
2026-03-18,53945059.71483572,48402166.43456446,52187683.25000064,46783725.086327836,41287360.93174113
2026-03-19,52214099.281690046,47206705.797674924,50927189.800079815,45221796.04566547,39941547.63651529
2026-03-20,52767486.96137439,47592965.42377748,51334176.628773965,45327743.862445705,40099336.06924478
2026-03-23,50322868.84940064,46261772.59117649,49968462.95082314,42555729.08701142,37708470.329935744
2026-03-24,51348836.907268554,46967202.019515805,50685994.64426146,43649532.967986844,38647393.05726877
2026-03-25,52630629.29659176,47796265.46103892,51541132.86651783,44982402.82673993,39819309.98665273
2026-03-27,51437955.752164215,46772752.16228731,50407927.9501591,44367459.2248638,39251749.88732727
2026-03-30,51376990.62014132,46871023.211141124,50471911.64345457,44020166.14897007,38905935.65486403
2026-04-01,52143539.82575841,47220875.97829185,50985403.01713211,44220688.7442999,38971541.42684064
2026-04-02,51999541.82960737,47051390.033217356,50777386.087244235,44127105.01070168,38848410.526281744
2026-04-06,51779425.21020135,47002708.60382273,50804031.824306935,44552585.12108515,39185204.24122506
2026-04-07,52188526.98265761,47226637.86840585,51130525.82399897,44928867.97967934,39497809.188236676
2026-04-08,52993371.2288491,47593387.3510971,51758659.840057,45585658.61526777,39997586.70235575
2026-04-09,53166045.600548804,47764147.051927775,51964323.87248335,45791459.28933775,40161686.783591926
2026-04-10,53498827.597774744,48212321.970929205,52505037.921280384,46120022.43714077,40339814.43195483
2026-04-13,53122473.966085345,47757167.3825397,52013890.11679059,46332997.21725583,40506445.07845265
2026-04-15,53949851.464999445,48714148.96634707,53137868.34538303,47169531.77749355,41281633.41232723
2026-04-16,54001001.71568922,48722690.19490552,53188502.49244413,47105608.348859526,41217873.963614374
2026-04-17,54345864.59203141,49149111.64185405,53694926.65589235,47001771.16587652,41101572.08209572
2026-04-20,54411918.59806941,49223376.63796391,53803929.19540552,46979307.853921704,41071219.13915135
2026-04-21,54430089.477147594,49182088.95869221,53749023.42441878,47154762.50363887,41214315.02647708
2026-04-22,54554492.981968425,49314471.49796738,53921767.66983094,47034956.44907573,41079970.98104527
2026-04-23,54474854.112549946,49175934.25582078,53779601.931644365,47058913.690246,41093259.50286556
2026-04-24,54226557.86891021,48900297.23228381,53449476.2098614,46805383.277163446,40791450.591947615
2026-04-27,54678964.515381426,49413671.81759591,54037719.09373041,47022906.02519855,41123814.061008036
2026-04-28,54774409.953988485,49475565.11815292,54083602.65089739,46813872.0848744,40939252.13021444
2026-04-29,55153836.80868707,49862292.38971038,54508385.70582141,46891040.64712414,41038099.33772588
2026-04-30,55147994.40394116,49812109.269824564,54425597.7888255,46600809.69589248,40698474.869280934
2026-05-04,56033192.66229279,50470333.158213586,55155091.154315405,47154349.08553505,41211389.66455293
2026-05-05,55921855.02978806,50433335.33336161,55123483.00088456,47096969.33435937,41196717.95445264
2026-05-06,56446612.44184723,50546929.665337265,55260457.15345165,47879912.22857621,41858485.29461966
2026-05-07,56489515.398595005,50499535.90422278,55205510.36210616,48212058.71829565,42166629.935142614
2026-05-08,56189952.35015614,50276900.15010039,54974547.3269376,47878534.40362778,41882073.07611018
2026-05-11,55453239.88965387,49525348.50895627,54138071.690231204,47461156.19679254,41668383.950612664
2026-05-12,54858924.27134175,48978938.13337807,53517130.13039696,46622689.3653462,41139976.79397934
2026-05-13,55478297.69846689,49126120.66520331,53682518.62718732,47210283.9800632,41651496.43823405
2026-05-14,56272114.02115413,49659596.90451431,54275042.28069184,48111924.54105371,42400112.73346554
2026-05-15,56135260.13952833,49708290.80139339,54312511.74100012,47961875.89842793,42325035.32976253
2026-05-18,56152042.9320865,49316504.364981875,53885646.34260509,47948977.96003243,42311592.072116345
2026-05-19,56286474.83408281,49479555.442709655,54063239.38075572,48213277.753713116,42507164.97329676
2026-05-20,56940131.58239064,50110982.07841729,54754895.77615825,48665591.34432873,42836594.725986585
2026-05-21,57076863.17713496,50148816.02218718,54791353.02890235,49007387.58198958,43106506.08027464
2026-05-22,57205005.41844076,50106488.92410171,54753056.9390777,49203388.16680598,43162382.08624977
2026-05-25,57463392.43241765,50396933.30452655,55079733.24216661,49497621.913052805,43293357.40950292
2026-05-26,57525667.539684534,50361648.18399671,55028235.89431493,49640609.604642615,43390749.00736674
2026-05-27,57613555.65971287,50767615.68143685,55458376.90245294,49544641.773439065,43289778.83396187
2026-05-29,57044291.19673111,49935322.6325795,54539529.03095321,48822702.40672981,42608956.402013466
2026-06-01,56858899.25945266,49873588.0860339,54458428.556557,48709605.664303675,42502631.5116383
2026-06-02,57338221.55362546,49868201.27433707,54447127.949404866,48821630.149755724,42611509.06510302
2026-06-03,57240022.39470667,49956557.82516251,54541314.44273459,48783134.229647286,42592487.50764798
2026-06-04,57472029.98278443,50050820.53855639,54646502.286597915,48883388.204021856,42673941.73930848
2026-06-05,57357485.71794691,49954951.264564864,54544114.98104661,48829681.42292292,42642907.81011982
2026-06-08,56531888.59577496,49382880.00331228,53908467.697126016,48077641.257034674,42031135.27572883
2026-06-09,57195895.48409276,49581148.307881586,54123230.4084778,48397581.538915485,42302304.50154022
2026-06-10,56153480.921245225,48735251.22647443,53200533.971982844,47396575.166652925,41469003.36766081
2026-06-11,55813194.10732077,48437611.8091372,52883191.38769316,47057722.690290704,41179195.024126105
2026-06-12,56461144.09240785,48896538.75591628,53394162.155660756,47733624.0598725,41772114.070971586
2026-06-15,56669177.444969065,49088845.68874157,53598388.26649143,48325074.20658108,42307134.382755086
2026-06-16,56779262.67672151,49155330.29231058,53654151.94385229,48270011.91024491,42307828.091369815
2026-06-17,56647898.45792787,48993553.760227874,53464608.97373057,48191534.71007133,42214096.69054225
2026-06-18,56792282.788676664,49134818.09253986,53624556.856178336,48469684.60610407,42467268.680307925
2026-06-19,56533888.419056416,49119786.789292976,53603065.59124765,48409906.348386854,42411414.56070235
2026-06-22,57081444.50935422,49322935.92301501,53857742.60447642,48790506.391179666,42715237.00421827
2026-06-23,55942468.388877705,48578148.0278577,53038638.000396445,47986782.49657231,42043658.892636545
2026-06-24,55752418.71847499,48371422.59737373,52812832.74919842,47730754.79913934,41829469.47246603
2026-06-25,55613824.99739513,47749531.325601734,52111795.74882392,47283486.20147438,41422226.206460044
2026-06-29,55204030.73464379,47725103.37537044,52069831.525697194,47115652.831460185,41277815.77306238
2026-06-30,55122625.10875691,47695269.945158705,52042768.70023064,46958108.32206965,41137273.70035958
